"Code","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
49017,0.568399371702891,0.103939988360124,0.281073500278113,0.487818429259896,0.0164143165112685,0.496928079558866,0.555850819506508,0.0391925114330319,0.404956669060462
49025,0.510183583493166,0.171705608884023,0.266865774043739,0.425511586967409,0.112564495621503,0.434016607558781,0.490064115026639,0.217014522914499,0.292921362058862
49030,0.481253267205065,0.155057557003977,0.322880619254766,0.391269487313312,0.0661729232480271,0.53511482514552,0.4457493841417,0.173485757634771,0.38076485822353
49031,0.416825623566086,0.184685681358341,0.363243423904748,0.429962457942452,0.0794556197652401,0.486345597242105,0.404459855219451,0.168809998075361,0.4267301467052
49033,0.258656338827702,0.400522415925637,0.296724644618207,0.260258025021578,0.204713672057887,0.528359642464467,0.261449656886301,0.321265034129135,0.417285308984567
49036,0.547823041909556,0.236716577218156,0.147069923510994,0.554840820088676,0.145229377747023,0.265199697342775,0.538496223818593,0.336666287657334,0.124837488524073
49041,0.593823653367406,0.209994490432252,0.137179024192445,0.544660995320161,0.123757007366766,0.309343979739575,0.58983231128801,0.259600060514865,0.150567628197121
49052,0.589837084102418,0.116710932638921,0.273111743355679,0.530930139876925,0.0332633319517476,0.429394027440776,0.575616269205482,0.0771981453845274,0.347185585410003
49055,0.623350647150933,0.14282854439682,0.165469629512968,0.558136734259412,0.091281465940009,0.33578837165568,0.627627771454792,0.20181717935917,0.170555049186053
49070,0.415865780801572,0.149279027807277,0.377440995557101,0.411287839087256,0.0256873616495757,0.562223429102888,0.414745249251819,0.079735346276091,0.505519404472073
49123,0.452083844835152,0.222729586154439,0.219065782581206,0.478203843989265,0.128628443143251,0.367366648342075,0.465477154313878,0.340021878109686,0.194500967576434
49125,0.392392127275825,0.116436639179615,0.414982749710778,0.402867957885303,0.0313396283390916,0.56775357613615,0.397569462549639,0.0955633254834393,0.506867211966921
49126,0.474645998438681,0.114765012708443,0.355946344738524,0.413472091478403,0.0236069323668703,0.561001752418989,0.464532145098786,0.0826494226645161,0.452818432236681
70016,0.488105451090252,0.101560835328109,0.372378083564861,0.489041692389804,0.0152451222903566,0.49781780256181,0.489097076296552,0.0519138930709766,0.458989030632472
70023,0.551926084446181,0.138693925109466,0.269296515215727,0.547989937428198,0.0485786651525084,0.397724714825236,0.543756005800252,0.152641917515141,0.303602076684614
70043,0.510922093027503,0.0977227549227175,0.355291301838207,0.500949728125118,0.0220840559107559,0.478930320532026,0.519966905747034,0.0807396956797543,0.399293398573154
70047,0.520894220092496,0.120558727553035,0.322688371835331,0.508907291842573,0.024440575429601,0.47170433591698,0.522542159958245,0.064849805568977,0.412608034472777
70085,0.516475815842926,0.180513322173749,0.243537546171206,0.528530265437193,0.0930029674166805,0.385634287723587,0.52156387972714,0.206404161698765,0.272031958574084
70117,0.483346011055233,0.116755492120063,0.357073155832051,0.486523867371913,0.0140208118129135,0.500458231988764,0.489065901390818,0.046218636013489,0.464715462595691
70129,0.405319828270348,0.146039626067447,0.393123159339684,0.407357356250161,0.0109227500409853,0.581950808193214,0.394532507232559,0.0421036225897784,0.563363870177655
70146,0.505631878814653,0.0908477280143768,0.377278696420497,0.503940022472143,0.0131998933813103,0.484621586688162,0.502226869992317,0.0512027621186888,0.446570367889273
70209,0.517789398825613,0.0857987521702526,0.372326814887232,0.519344526385035,0.0179480575918869,0.467277139902223,0.518892471450223,0.0503628607714436,0.430744667778402
70231,0.438066565383591,0.0987054472844338,0.399194525243501,0.453770244707116,0.0109654733660653,0.537157577526604,0.461536613697015,0.035306175642742,0.503157210660245
70238,0.540989530832394,0.0899557242320339,0.353228182540573,0.496058340055136,0.011178588534802,0.496591722224059,0.536917421558734,0.0407604302953113,0.422322148145957
70302,0.512770167666028,0.10634034672552,0.343660613792901,0.511773854148802,0.0171127363527402,0.473139856700706,0.513888606780424,0.0523458721032062,0.433765521116374
