"gauge_id","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
2612,0.150235157316355,0.189790591858598,0.565878966444996,0.157725194841405,0.0237439213089848,0.817637160254406,0.152626980935774,0.0757866294031694,0.771586389661062
2613,0.239867750942849,0.287680399793383,0.373925526820924,0.226358072086536,0.111368235991916,0.614377961659133,0.227387172673341,0.343662220175113,0.428950607151848
2615,NA,NA,NA,NA,NA,NA,NA,NA,NA
2617,0.636287626307852,0.154852410220085,0.1540724476179,0.645991057713629,0.0867373330809356,0.261729662545193,0.640774220390255,0.189711818967451,0.169513960642294
2620,0.394516109014054,0.122620135291276,0.42818446399398,0.427690968026831,0.0340681438331837,0.538293388636931,0.384003428456564,0.0786953237888769,0.537301247754662
2623,NA,NA,NA,NA,NA,NA,NA,NA,NA
2629,0.125039047115563,0.190592168722334,0.590647955300175,0.132028187394939,0.0686839997965391,0.80598788123321,0.128060033543294,0.18105822081745,0.690881745639255
2630,0.453845828524541,0.116970771818855,0.381810305628946,0.454785604430271,0.0371912227967615,0.486476136080982,0.457878246427672,0.144113863073542,0.398007890498752
2631,0.474506651601449,0.0694448206581069,0.401661608222142,0.495897544629254,0.0076498755361925,0.494453789328031,0.482361043538114,0.0234860198673926,0.494152936594492
2634,0.0800302680504784,0.220069771523907,0.590033170403675,0.078367697697212,0.0205477441655133,0.899508891107207,0.0765409810956039,0.0879805433652674,0.835478475539149
2635,0.107700052439231,0.202833275273845,0.591168124464809,0.106294157846313,0.015484803191456,0.87886863209043,0.10463139625945,0.0746239662719655,0.820744637468603
2640,NA,NA,NA,NA,NA,NA,NA,NA,NA
2644,NA,NA,NA,NA,NA,NA,NA,NA,NA
3001,0.58197069815859,0.148608806858477,0.235054233948249,0.572726261411466,0.0702124704492844,0.34355589514038,0.562570850891032,0.15696000358551,0.280469145523458
3002,0.126988121381057,0.34308890037174,0.39739770112165,0.132815519718071,0.165829644850855,0.652608176876763,0.134010155380309,0.385418962643505,0.480570881976234
3003,0.555327425464227,0.145428312083446,0.256306668013296,0.543933737012213,0.0634230327536697,0.380751517651526,0.537526900118606,0.153554352129374,0.308918747752045
3004,0.0861133910717731,0.298281911937464,0.503098831772782,0.089729003306904,0.109297044662134,0.779660394161672,0.0864743985837642,0.267869958380688,0.645655643035772
3005,0.193308593560578,0.215055885199703,0.514827525930006,0.185016605070754,0.0547918817286125,0.747618656903325,0.182719246373118,0.161157609372636,0.656123144254292
3006,0.552915390611479,0.140881083364865,0.249786325408836,0.549237937655908,0.0576272007043032,0.377018250698381,0.551034979003321,0.1335654468144,0.315399574182288
3007,0.0634337530956982,0.204965389017416,0.621217084590727,0.0649835429138808,0.018058722247249,0.916254061585806,0.0632146030800046,0.0753234263293463,0.861461970590622
3008,0.0867807821375591,0.187150033954816,0.626191764848198,0.0910903425039135,0.0224126531779667,0.882065097413539,0.0901053318366501,0.0803603286275196,0.82953433953585
3009,0.377029941204233,0.180662068404214,0.364862455971409,0.378141808736876,0.0607910996022584,0.551572752621704,0.376193974323017,0.184274336125425,0.439531689551536
3010,0.0571186764899858,0.218610655432682,0.623840036451244,0.0532464388962859,0.0338742814100259,0.902117183896443,0.0534584087094389,0.107556584799683,0.83898500649093
3011,0.0760229516056364,0.193247131873454,0.632265611566918,0.0724289195493481,0.0145081300942029,0.90933228666543,0.072066403186796,0.0579158360032662,0.870017760809989
3012,0.0510656945361986,0.213740605557685,0.632049992055839,0.0471911533869263,0.0182176295487608,0.929728715150314,0.0466599772398439,0.0756862308810718,0.877653791879137
3013,0.218789244707185,0.196316587286161,0.519413170378187,0.198186765891455,0.0297658540282037,0.77143272584959,0.197014800741769,0.117426905729895,0.685558293528379
3014,0.0307611983239681,0.220522939138807,0.626251706014994,0.0310907453895271,0.0178721957735929,0.947366456390688,0.0300933969640609,0.0752186931366816,0.894687909899256
3015,0.045456726041859,0.219792233866256,0.622920764575828,0.0454387489405323,0.0143520209379539,0.941966692717966,0.0441195007220796,0.0650123529546827,0.890868146323276
3016,0.0819726372908879,0.181864537450952,0.644053088399932,0.0780589220595618,0.00866858801834287,0.912015060033629,0.0780939666127954,0.0412905109385958,0.88061552244866
3017,0.138657937786536,0.187230130232288,0.580301862089605,0.132666044469829,0.0211082843607113,0.841941755439876,0.131613421899918,0.0884388021039555,0.779947775996175
3018,0.523437456110653,0.131239259681297,0.296684561427316,0.511448442514874,0.0306917315407529,0.455056030175226,0.510586471009012,0.10985100925001,0.379562519741005
3019,0.163238822886241,0.229639510980897,0.510741686875216,0.16721498015793,0.0559645470846916,0.776415112996481,0.157480854346783,0.219082033183173,0.623437112470014
3020,0.0510908648555825,0.204736895429894,0.640933426491933,0.0473513355611811,0.0147843155557288,0.933859391493196,0.0473838290322237,0.0645631192271424,0.888053051740686
3021,0.291262708494701,0.156053324180133,0.486695302369647,0.275393722407296,0.0215477603170246,0.701414766194101,0.272666297891115,0.0794398205204341,0.647893881588491
3022,0.444260012416459,0.135237333356783,0.363146497161246,0.435574244614562,0.0305851922802271,0.530031715251878,0.430534370882828,0.114898454544627,0.454567174572576
3023,0.0706887299302937,0.194186481997555,0.629149604572267,0.0719269062616749,0.0159186364782436,0.912233469960686,0.069316799194732,0.0672176036407297,0.863465597164772
3024,0.0607002287270359,0.19588437443506,0.638180134452075,0.0580398068604248,0.013740153953129,0.926782690438255,0.0577915066598484,0.0742162259828272,0.867992267357376
3025,0.656609995126101,0.0948059902649477,0.226063521524979,0.636914487508529,0.0262586397383773,0.334136899407516,0.631861511429289,0.0986769291656905,0.269461559405041
3026,0.2240697375288,0.158419416079477,0.517726827395659,0.233636096320671,0.0189351886604664,0.739310610179326,0.230828037345207,0.0847282938272476,0.684443668827536
3027,0.350686896345738,0.144532028898872,0.445435903683625,0.333877296516735,0.0214307391393841,0.643136450353801,0.331607749858987,0.0872085304067838,0.581183719734266
3028,0.154067574820837,0.174066180335734,0.584966826560173,0.14606345758032,0.012226753057281,0.840371457160144,0.141004919488322,0.0675334352941429,0.791461645217533
3029,0.293597929915308,0.149469205024483,0.49304023999589,0.27889162935846,0.0141857553338348,0.707552418130035,0.275855696032921,0.0624868718218035,0.661657432145315
3030,0.408250412832495,0.125926047865526,0.4134965253042,0.392868416601851,0.0153392866419648,0.589752685124305,0.3902158704355,0.0655724057394258,0.544211723825108
3031,0.662299594122867,0.0841953431669786,0.203371696665446,0.681796025590643,0.028698667641562,0.286859916053749,0.674129773932199,0.0987612564000847,0.227108969667723
3032,0.644497035035922,0.0985956476319409,0.215690963112454,0.64917249020067,0.019885374399462,0.328652444127612,0.648331052887331,0.0725577625837837,0.279111184528885
3033,0.610005855774305,0.121905934166199,0.214890973523137,0.613535922145608,0.0410759170381529,0.339630655497259,0.612099543171256,0.0995946304959137,0.288305826332829
4001,0.182109023478069,0.219455126999464,0.496285655369838,0.191396381959562,0.0470674426665545,0.744171354751764,0.183606461460903,0.17936635196563,0.637027186573462
4002,0.162839263215778,0.215508843182313,0.52152174136287,0.16874199636718,0.0353278522527432,0.788188092305576,0.166450575906792,0.140811204440258,0.692738219652958
4003,0.170155560756536,0.219697331599041,0.502288428177792,0.179395475929402,0.0476645987900083,0.764960687226428,0.179692480871077,0.167997747302904,0.652309771826086
4004,0.173917832688457,0.222923101144046,0.49853008730889,0.180368743287202,0.0506975905206394,0.756254565688405,0.181326852589898,0.161407058786958,0.657266088623145
4005,0.159623500980111,0.199912912231401,0.539627295125777,0.166401612999541,0.0312833069458591,0.798829939624015,0.165982343535564,0.117510415317281,0.716507241147157
4006,0.179274801154578,0.205325535962585,0.521552802299117,0.18408427961079,0.0377262310913847,0.769967470826138,0.180637081555873,0.148928270615569,0.670434647828588
4007,0.168108026988674,0.348618818746867,0.376147001136595,0.171213119150921,0.156593764213175,0.622369004399083,0.161002607774939,0.37958052001266,0.459416872212184
4008,0.0881195414147108,0.30947977488142,0.503599367667007,0.085739060755565,0.107674658812098,0.771750883046563,0.0857350687806619,0.237386778610487,0.676878152608849
4009,0.0881195414147108,0.30947977488142,0.503599367667007,0.085739060755565,0.107674658812098,0.771750883046563,0.0857350687806619,0.237386778610487,0.676878152608849
4010,0.578045944668505,0.214434137490674,0.136914410674615,0.580449222016071,0.12556206158783,0.269789511388398,0.579451874809315,0.303230784745489,0.117317340445214
4011,0.0845824120251305,0.272519105984533,0.537195417958994,0.0845608904257512,0.0786515273333521,0.813844407234081,0.0850194274715485,0.193762062743446,0.721218509785001
4012,0.0963929286323418,0.250421294899009,0.544042862381139,0.0836874791270166,0.0607923496913397,0.837503459725272,0.0988851130649757,0.188029656378025,0.713085230557097
4013,0.0811524223034364,0.230169155814638,0.585591450492694,0.0816819120959087,0.0367636993802299,0.872800384028999,0.0818572716745065,0.122487455754862,0.795655272570648
4014,0.0755410620580487,0.23776190915697,0.584526419669907,0.0749796214190339,0.0354013933430462,0.87558352241702,0.0744268127066913,0.119727795475191,0.805845391818215
4015,0.0707311492050764,0.260930817010418,0.550838745209873,0.0738669022454807,0.0536793414308468,0.850861614047922,0.0719387719354717,0.183778789599074,0.744282438465463
4016,0.0546257776118198,0.231956439554615,0.595740903144939,0.0552947795837955,0.0320295202323807,0.905271609992249,0.0566045920877815,0.126311101424957,0.817084306487263
4017,0.0695518794407194,0.256420475793811,0.557278352660029,0.0710555523995767,0.0553321144377759,0.864878800096058,0.0717860237655915,0.188640826682717,0.739573149551694
4018,0.0697569271769725,0.294821958685162,0.526568526941382,0.0719002615711974,0.0933641300456756,0.803319147720083,0.0691574300863909,0.244663449957311,0.686179119956336
4019,NA,NA,NA,NA,NA,NA,NA,NA,NA
4020,0.0571309662908213,0.227799596801393,0.59950840194958,0.0575744252943426,0.030898772343647,0.906507751490889,0.0590472398429949,0.115983882519467,0.82496887763754
4021,0.0516617809760709,0.222927499018987,0.615994150331951,0.0493013240472549,0.0230388290747855,0.924458180673061,0.0507016767900882,0.097251632969057,0.852046690240804
4022,0.0616631193342556,0.216095633954964,0.622919980489408,0.0578829661410145,0.0181204197447525,0.916087494418732,0.0597871258828419,0.0757174666265554,0.864495407490604
4023,0.0659781873380789,0.213110224313826,0.616349868764164,0.0532703999756776,0.0222439754846227,0.924490753352429,0.0612650967490866,0.100015059054788,0.838719844196124
4024,0.103217244020635,0.201501090176213,0.591799654683684,0.102042402500351,0.0178552276387509,0.882975273975284,0.102703789051712,0.0835796106109712,0.81371660033731
4025,0.0600924957554086,0.219424538064147,0.611016242656196,0.0576370474352039,0.0208577017383272,0.918343812322031,0.0594561253133082,0.0999665806491361,0.840577294037531
4026,0.0761595964851034,0.182471596003777,0.633630081480096,0.0569998385906797,0.0198136472836066,0.921964415317187,0.0768095198700679,0.0784651809999759,0.84472529913
5001,0.166060376324917,0.16291661438227,0.585367046248172,0.155087450640106,0.0264896648085129,0.807579002912985,0.168033045803259,0.0898909174504027,0.742076036746321
5002,0.173946641642137,0.143802616779264,0.578830151088494,0.152870466790094,0.0287410382898175,0.810321571031669,0.184773928242369,0.0695589795185715,0.745667092239033
5003,0.135081333918403,0.20258530873315,0.55651958062369,0.109923776521038,0.0311256110262652,0.847358879421183,0.138234078136968,0.110157943449739,0.751607978413294
5004,NA,NA,NA,NA,NA,NA,NA,NA,NA
5005,0.104302010293621,0.144592541332922,0.661058297981342,0.0936699059390323,0.0180558614228043,0.884681615831724,0.0949486608075326,0.0685166959857761,0.836534643206686
5006,0.154962391589616,0.156978943680477,0.599572078632994,0.119158992680568,0.0211420454343853,0.854799600471402,0.157882827650893,0.0791214938973456,0.762995678451762
5007,NA,NA,NA,NA,NA,NA,NA,NA,NA
5008,NA,NA,NA,0.155137150539453,0.0413339343241747,0.789993324842428,NA,NA,NA
5009,0.114369366301839,0.199756951275487,0.586300305150028,0.101146022484431,0.0227331442504293,0.871425790797737,0.116432448132315,0.0795687600306115,0.803998791837301
5010,NA,NA,NA,NA,NA,NA,NA,NA,NA
5011,NA,NA,NA,0.107568127530657,0.0431011422688993,0.830199280419593,NA,NA,NA
5012,0.133625498914144,0.184848168294628,0.572962167539692,0.111094800417558,0.0374309949139022,0.846147376115702,0.135176026497503,0.128778198117417,0.736045775385081
5013,0.135109652955762,0.195653338595035,0.586489126690168,0.106126096170011,0.0393535323311523,0.835721397386814,0.134010106563046,0.140500867977153,0.725489025459859
5014,0.111003935330526,0.227084467139798,0.556953361170734,0.11518103772838,0.0351503017272045,0.84012529495507,0.116434645114684,0.12268469370859,0.760880661176727
5015,0.148992137043394,0.203203371149531,0.56740871403787,0.119355380345236,0.0474349534836529,0.820475234126547,0.141336225379974,0.126448206297725,0.732215568322267
5016,NA,NA,NA,0.181223795387191,0.0413485243344669,0.747615272547387,NA,NA,NA
5017,0.274150026517634,0.130979898741916,0.527341491130306,0.206052597007799,0.15039284973141,0.651319170660849,0.271936930791809,0.102719615775985,0.625343453432273
5018,0.14365486070786,0.277834634266124,0.484105088293171,0.15454976017936,0.120375340438944,0.724182822710807,0.136233425530919,0.247527233396847,0.616239341072232
5019,0.13834707586308,0.179406344497073,0.585661679134328,0.145095801398683,0.0379566698379742,0.807156995926304,0.13113107870235,0.0941459897283041,0.774722931569349
5020,0.155113621277206,0.169984071373968,0.59219252553623,0.134633097192554,0.0342911913265221,0.827019170042532,0.159468387857932,0.098829148021117,0.741702464120908
5021,NA,NA,NA,0.113115932016454,0.034280603149423,0.845780924179502,NA,NA,NA
5022,NA,NA,NA,NA,NA,NA,NA,NA,NA
5023,0.242413796357079,0.170593404070391,0.489896447058039,0.237662051662965,0.0357142504898235,0.710369035121562,0.247170779858207,0.110786269847486,0.642042950294313
5024,NA,NA,NA,NA,NA,NA,NA,NA,NA
5025,NA,NA,NA,NA,NA,NA,NA,NA,NA
5026,0.334324294570648,0.17649890675254,0.404900219058097,0.282475818034766,0.0550502616338934,0.650963949735942,0.33401346357791,0.145788149672497,0.520198386749548
5027,0.6860783172901,0.0827591742395067,0.162414616975428,0.689131681486747,0.0286294842872909,0.272252012853744,0.712946823131082,0.084308635679145,0.202744541189795
5028,NA,NA,NA,NA,NA,NA,NA,NA,NA
5029,0.288898032080848,0.14302028757373,0.458846796148524,0.317547265087942,0.0598479299867308,0.613001926696921,0.322343768606493,0.114580345683633,0.563075885709877
5030,NA,NA,NA,0.171251456240427,0.0440935241079692,0.766302493152261,NA,NA,NA
5031,0.854498089580368,0.042317472372907,0.0947286841120555,0.811576005243186,0.0124856362307802,0.176040863262631,0.847168183779256,0.0378474352288385,0.114984380991906
5032,0.119444972648763,0.235791274538171,0.530750199501352,0.126783670982292,0.0457999830215623,0.814692951730866,0.127495172581687,0.16062577944786,0.711879047970454
6001,NA,NA,NA,NA,NA,NA,NA,NA,NA
6002,NA,NA,NA,NA,NA,NA,NA,NA,NA
6003,NA,NA,NA,NA,NA,NA,NA,NA,NA
6004,NA,NA,NA,NA,NA,NA,NA,NA,NA
6005,NA,NA,NA,0.257813461316452,0.0866085018113074,0.661615419179162,NA,NA,NA
6006,NA,NA,NA,NA,NA,NA,NA,NA,NA
6007,NA,NA,NA,0.18346062494526,0.0308783744829898,0.764608591489615,NA,NA,NA
6008,NA,NA,NA,0.162657127975208,0.0762230143265804,0.776342630598864,NA,NA,NA
6009,NA,NA,NA,0.125686407508393,0.0185947115151758,0.850565941139672,NA,NA,NA
6010,NA,NA,NA,NA,NA,NA,NA,NA,NA
6011,NA,NA,NA,NA,NA,NA,NA,NA,NA
