"govnr","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
208454,0.0790484284022678,0.557994613053119,0.288389242887647,0.0175001955693961,0.807061615708697,0.17063491759296,0.0726418480075869,0.546163415677239,0.381194736315172
209262,0.0831218364821469,0.564172467926203,0.261372435917405,0.0112214496941903,0.842672439758441,0.135310634800288,0.0832942105811023,0.556049325999128,0.360656463419769
206557,0.0828554489868724,0.251144593724544,0.558264864633103,0.0813149150716332,0.0475801859757867,0.853042385360565,0.0803573926806085,0.153994363143713,0.765648244175676
208462,0.0812170611174821,0.298353117142551,0.51307843670183,0.0810241364808102,0.0930723423317825,0.791203816855309,0.0797513008714529,0.225816956442535,0.69443174268601
214296,NA,NA,NA,NA,NA,NA,NA,NA,NA
208892,NA,NA,NA,NA,NA,NA,NA,NA,NA
208579,0.103703852483437,0.286111129307403,0.492557868576444,0.103429162225521,0.0825688843313993,0.776629855126331,0.103329661265812,0.219858965961514,0.676811372772672
214338,NA,NA,NA,NA,NA,NA,NA,NA,NA
208611,0.082146517069555,0.266509461025333,0.544518385398735,0.0804463381591903,0.0706519450273667,0.823704917274615,0.0799312437184835,0.164189399888292,0.755879356393223
209734,0.119431777645668,0.248556310807798,0.517592274302752,0.114164138678419,0.0645839564457107,0.782321678558172,0.11715035162787,0.187680460556802,0.695169187815328
209742,0.0873070929808358,0.249544529526213,0.551931363660672,0.0895896714570126,0.0557280247299619,0.826168169177479,0.0871319784287391,0.155130584246135,0.757737437325125
209601,0.138892952010296,0.245706925094269,0.502077071749437,0.137087429153712,0.0657903768195381,0.777327725243054,0.146228722018525,0.163066051269037,0.690705226712573
208629,0.125804342694386,0.264202973882516,0.500248585461064,0.125528995616525,0.0687472561572253,0.780882117115299,0.125606741017829,0.16996300095841,0.704430258023759
209759,0.100203716147598,0.229773831421261,0.571432384334481,0.099167450133915,0.042045896495133,0.837403423699359,0.0974589238866552,0.113250342375951,0.789290733737382
209171,0.112755659500784,0.307002688612039,0.465324854661698,0.110741786786146,0.105891014136447,0.745340150253672,0.111023159260138,0.247684172448347,0.641292668291513
209510,0.085683081503434,0.308791928580813,0.494311801740385,0.0854886234502609,0.115193713992264,0.768150564649777,0.0855352163643642,0.232841566241143,0.681623217394468
209155,NA,NA,NA,NA,NA,NA,NA,NA,NA
208652,0.135483224520841,0.351587490098456,0.411002270478915,0.147856541433257,0.163889640625983,0.696419867242649,0.144293094117976,0.308824924114429,0.546881981767613
207290,0.172182762803204,0.285373413611414,0.416640585564642,0.179190138222011,0.108006061431327,0.66696869446894,0.185757733716158,0.290952095212415,0.523290171071418
207308,0.19444444596551,0.276195732323255,0.410810530936251,0.203143456709983,0.106475973689668,0.66119765356718,0.204636622825821,0.285463048295766,0.509900328878432
209452,0.0406698266708366,0.414696081844453,0.450072233934631,0.040452246560408,0.245996496822477,0.678994356308462,0.0398771717977478,0.337562561260169,0.622560266942116
209189,0.0826059462179494,0.36233290237038,0.458088389618074,0.0832375968763444,0.184823474447888,0.688721842537306,0.0820457175239633,0.312225731841497,0.605728550634538
207324,0.214689142397916,0.281347602226707,0.397833440436061,0.213499613746582,0.11225119174519,0.643611281384884,0.216825351960302,0.280661433336698,0.502513214702998
208678,0.0349558858719753,0.250361143911718,0.605311268220601,0.0349198140409125,0.0589404593817641,0.891417769881213,0.0342799446800866,0.11269353409632,0.853026521223592
207407,0.187761026660511,0.238062674883718,0.460013182405082,0.188487055391778,0.0710960181291333,0.699952771470828,0.19451652432512,0.251329766415177,0.554153709259742
210435,0.0563191921240038,0.437017470548724,0.376550493004558,0.0546128055801955,0.253016128944259,0.633672728816598,0.0538198613642656,0.487261247029383,0.458918891606591
208686,0.080807284830058,0.242748807982587,0.56229740348793,0.0817459601943378,0.0455111201746623,0.85754468017352,0.0801323024610281,0.146364040725007,0.773503656813963
208694,0.115941577963581,0.224006668201221,0.55397090910456,0.116698728080268,0.0394944518539215,0.839477186694453,0.112614827484796,0.130818657349026,0.756566515166177
208702,0.102108146749796,0.238382169482837,0.547933807420118,0.103019987735012,0.0460027558078082,0.839867007197179,0.100429748248455,0.147900736029199,0.751669515722345
208710,0.133079745858196,0.244119199280946,0.513759410116215,0.133447335835841,0.061835905527013,0.790781721883869,0.129485174130359,0.187547589180583,0.682967236689057
208736,0.0861474119920755,0.338699350142186,0.443089078443596,0.0856298871938408,0.132622958192638,0.73756885400252,0.0817329232125861,0.372171036706221,0.546096040081192
208744,0.104263769914493,0.364442330160687,0.397575608563536,0.102530619962525,0.163082238523382,0.680656317456835,0.0987853674452217,0.434934056451355,0.466280576103422
208785,0.114758376120304,0.237097359535433,0.552288499923537,0.105868749880621,0.0637948397688475,0.816066312175567,0.109346631569338,0.184934822511363,0.705718545919335
208819,0.118038443589678,0.346597225515922,0.406519515247525,0.116236836430079,0.151511523730932,0.684575473078752,0.113993297292997,0.39692876588769,0.489077936819311
