"sta_code_h3","varSeas_stl","varInterannual_stl","varRem_stl","varSeas_clas","varInterannual_clas","varRem_clas","varSeas_fourier","varInterannual_fourier","varRem_fourier"
"H517201001",0.334505308432351,0.25294085458408,0.310833245555123,0.361914019964711,0.0751768063549345,0.552987295046722,0.332877245055135,0.258249961468083,0.408872793476775
"H517311001",0.221777998359542,0.222163140217922,0.457563239536346,0.217360362607521,0.0693247508254511,0.704006414813936,0.230169960156972,0.161744180521889,0.608085859321324
"H522431001",0.149948976880526,0.497450989417851,0.266164749157522,0.22692530783249,0.318431220519284,0.453744688512114,0.166183464551229,0.534106733461563,0.299709801987073
"H552201001",0.227018935507859,0.245704765098482,0.410743338902403,0.253406435452064,0.0995090951583526,0.620418691745402,0.240610713054648,0.237342161816877,0.522047125128473
"H602021010",0.169591625582502,0.248773455158155,0.492623967455392,0.174690445065649,0.0766672797158497,0.732110402408456,0.16890163791413,0.162879559735156,0.668218802350736
"H602321001",0.256938040938161,0.223261572090456,0.432867404585602,0.264939692323174,0.0771737601096407,0.637804625327568,0.256869355721416,0.180598040373654,0.562532603904551
"H605301001",0.217156562155714,0.206950931351546,0.474550878388865,0.215035651640812,0.0357724659467661,0.744711109947655,0.22855876330434,0.116905654430771,0.654535582264918
"H610041010",0.200229051015681,0.196279329187541,0.546015263777355,0.15398751424166,0.0485123684885209,0.78687789707257,0.172581949350702,0.130587098233063,0.696830952416236
"H610201001",0.349326982470425,0.179727784620101,0.394350863166409,0.307156961520683,0.0502414711657134,0.635150678456229,0.344490130028929,0.138723012801365,0.516786857169725
"H611061010",0.181607010410122,0.376637764902611,0.364551864127163,0.171240669450641,0.1847189509075,0.6198114345027,0.170704170208523,0.347752549110817,0.481543280680662
"H612201001",0.284186613009917,0.215571801050827,0.422422966584522,0.297100310194203,0.0546033049185887,0.641527986030714,0.278297613882346,0.180458240878095,0.541244145239563
"H616201001",0.304631489158583,0.215083697772646,0.386399340388989,0.318229489435674,0.0571049229285137,0.617572422646773,0.308301176254114,0.175882111481415,0.515816712264485
"H620101001",0.280669510151781,0.237010699551618,0.374555513224093,0.341130490259068,0.0785560770107199,0.566628279507965,0.301372578598761,0.2236063686889,0.475021052712316
"H622101001",0.370868625537637,0.204103092813683,0.340693630461239,0.354284604627928,0.0872406957372801,0.545085326048375,0.372740126333482,0.189429666998293,0.437830206668375
"H623021010",0.273765558335375,0.37050872789844,0.267993015285892,0.223677538955155,0.28235081284869,0.457636704316563,0.286134313733849,0.376634535480302,0.337231150785539
"H623302001",0.237217438948172,0.207906969897702,0.466696475824431,0.246362451037622,0.0557453087231008,0.686328030011291,0.238324744805816,0.145421960137331,0.616253295056887
"H631302001",0.432872541496523,0.427219337006987,0.057404665972836,0.450092849104095,0.330794170681414,0.163672616444883,0.437997697073709,0.532873591611334,0.0291287113149672
"H640203001",0.453129439898148,0.413096946199883,0.0688867397363267,0.440025739154118,0.267497930669409,0.22659243543038,0.442431127288578,0.511766806002554,0.0458020667088667
"H642301001",0.263626866998641,0.299432553639733,0.337964687696606,0.272303892085034,0.14512287184644,0.55092905491575,0.262178100609055,0.28116417183206,0.456657727558883
"H643201001",NA,NA,NA,0.434925390259249,0.253398213875091,0.272481851977264,NA,NA,NA
"H651301001",0.391185329445509,0.185185602872985,0.344237066719458,0.306612805615303,0.18613769347051,0.482373895969516,0.387444635469342,0.157152263095202,0.455403101435471
"H703301001",0.240531477153888,0.247743496170203,0.416911008003547,0.248469086765588,0.0823777587838188,0.6566291697517,0.243674961272647,0.181332162403472,0.574992876323896
"H705311001",0.261529515222159,0.229100424660154,0.416847227383204,0.266363925590042,0.0714482292328106,0.644926795063117,0.26052369926397,0.204144394998989,0.535331905737041
"H706101001",0.248682939423142,0.202111405639332,0.450718977310556,0.232746763665456,0.0942972246485937,0.645193881378427,0.261641652880233,0.174325497638789,0.564032849480974
"H716201001",0.304646312882232,0.376795628916196,0.241193573341002,0.304744410484112,0.26544646424304,0.374726038466651,0.298113484711591,0.425537768930326,0.276348746358087
"H740101001",0.349885812820169,0.302820357006385,0.278463538249582,0.368653819471642,0.170936884244712,0.430162316136114,0.334834955989612,0.352533859486111,0.312631184524273
"H741321001",0.227528479239284,0.33500951364827,0.3541216950234,0.227840528124821,0.188749832889302,0.562013561219571,0.2277087710886,0.297214523989474,0.475076704921975
"H742371001",0.172695412174005,0.703620281179011,0.0601850490761649,0.163382777278354,0.64703858395515,0.12852581391876,0.179943488266743,0.752545622530073,0.0675108892031886
"H773301001",0.329292653219933,0.264006127652141,0.347575493617358,0.296981281049397,0.0919286920560105,0.599186665167492,0.303272438777183,0.243664800625123,0.453062760597681
"H774201001",0.187934630281214,0.480065018236924,0.263413932367684,0.177335173703977,0.325342363670805,0.456584001261945,0.187961720493849,0.46285215771003,0.349186121796188
"H774202001",0.256002935792114,0.466966651389867,0.198427523093105,0.272866213031526,0.3493022090338,0.333328711683971,0.264924743253357,0.49242317055924,0.242652086187404
"I103101001",0.278243775075258,0.205903400221822,0.41523220358982,0.213122597484,0.112233940421787,0.638346330206161,0.289287813155943,0.159250403973352,0.551461782870711
"I110301001",0.19879695909056,0.39550111623111,0.372216469065415,0.173602185317658,0.203379831832942,0.583100127444393,0.166035979436202,0.35458710310532,0.479376917458478
"I120301001",0.167520590106508,0.28522558666963,0.476347463238726,0.127756877775426,0.132791319445543,0.722255553333975,0.153506160368826,0.190889693931853,0.655604145699309
"I200101001",0.20582630836442,0.26435891820279,0.455416957503331,0.198415664562969,0.100595497666096,0.673369368635646,0.196309190844285,0.20930119283948,0.594389616316248
"I202101001",0.233120481104523,0.349454879306418,0.31696910353983,0.232646202351249,0.185763720284555,0.535879139834629,0.232146075524947,0.339618868895317,0.428235055579731
"I346301001",0.384840360526068,0.203875057780152,0.3392806642594,0.338442851219195,0.0879695703383595,0.57576087653841,0.380639508707029,0.198301309938047,0.421059181354924
"I402201001",NA,NA,NA,0.319817799953697,0.0679484088789063,0.597638861022598,NA,NA,NA
"I403201001",0.266337142165486,0.278901539389804,0.361092064170069,0.298225404968645,0.106192488879732,0.569940590713127,0.263788282916947,0.253898876730734,0.48231284035211
"I501361001",0.474700766424908,0.162176597328655,0.28835779744006,0.40493606740383,0.0826118972545328,0.5036683026846,0.473948699548557,0.188220818618134,0.337830481833309
"I505301001",0.252807607297957,0.213072236876502,0.445389175760243,0.248980033179943,0.0526856721983541,0.683572965977402,0.251803355667828,0.138948877447252,0.609247766884948
"I510101001",NA,NA,NA,0.348386819318746,0.0730298511286017,0.568729673095711,NA,NA,NA
"I522101001",0.422830992792635,0.145236782342563,0.364664826292491,0.310467354328326,0.0424624278447743,0.625315821172442,0.414165941917175,0.134669527974535,0.451164530108288
"I524301001",NA,NA,NA,0.419319871417835,0.121862423612164,0.420655236588086,NA,NA,NA
"I532151001",0.278539534484196,0.244878719940461,0.388416419329685,0.278727560964097,0.0896784545550614,0.616678354938042,0.269791363661158,0.210978106544109,0.519230529794536
"I535201001",0.370094007698114,0.202875603416482,0.349201875588953,0.345689299927753,0.0796021924694981,0.56283376435351,0.372129231100388,0.144753186064449,0.483117582835186
"I696401001",0.326436600418818,0.244288947522734,0.333941545591748,0.251675962702622,0.10493504969666,0.616938436183748,0.329002250893093,0.309247967259933,0.361749781846975
"I722202001",0.42421708755668,0.144966442081036,0.362833828149979,0.308037139987072,0.0687193471307291,0.605100338067894,0.416364491050484,0.132789965236031,0.450845543713607
"I903101001",0.395735388591107,0.212030844909887,0.319737962254088,0.373757427660059,0.0899956502234244,0.505947000945577,0.391844519188424,0.193135404039272,0.415020076772184
"J001401001",0.25263555351269,0.340161524519552,0.299836753878746,0.256316882124855,0.196783069857911,0.491634422896239,0.259974409286026,0.356586390695306,0.383439200018668
"J014401001",0.252711525722797,0.348027925785886,0.300181977547999,0.254389576704499,0.197653328168628,0.499220502920183,0.257948036059095,0.344526763723482,0.397525200217438
"J032301001",0.392249921285045,0.193945554291199,0.32627792585838,0.299839637626798,0.104987784751274,0.558259102922129,0.393668904787119,0.219986708480722,0.386344386732146
"J061161001",0.218488322363198,0.236459323604937,0.446363673065383,0.217614615931168,0.0748248416242025,0.692134320897622,0.220751932223021,0.189510092237251,0.589737975539739
"J100452001",0.263048692752809,0.222191422155262,0.424386024855403,0.264876874161483,0.0654813385018368,0.64581645221473,0.256997613182578,0.198939706976937,0.544062679840484
"J110301001",0.300201662247523,0.231797001855306,0.365317137911398,0.301589951913176,0.0857965972677469,0.598700025274619,0.306562813334619,0.249755752661871,0.443681434003549
"J111401001",0.277559815358914,0.267444608710597,0.347388924823496,0.316926330426748,0.0943935829295211,0.570810177645925,0.270909653140165,0.299559864579528,0.429530482280308
"J131301001",0.222109013393175,0.231345818821281,0.447827336994714,0.224151620680386,0.0745977874267089,0.688974511843506,0.225472439230418,0.199330653632783,0.575196907136808
"J132401001",0.291079589526164,0.227348605622361,0.385552624243049,0.29536564155092,0.0798531744565918,0.610203370626566,0.292414738814326,0.23640079523657,0.471184465949104
"J151301001",0.382790128587813,0.212996149404294,0.309483260719564,0.389006787782754,0.0848508382081469,0.511191868229363,0.391934073250443,0.224518081243689,0.383547845505871
"J152401001",0.402445928117086,0.221195389661012,0.292684523192852,0.394552965754401,0.0925673220552953,0.489247251735064,0.393305615121052,0.250662942768445,0.356031442110503
"J171171001",0.418593888279754,0.198996731989669,0.290367039924539,0.422933533918238,0.080545857768397,0.479980335439487,0.423346744705492,0.235476244986858,0.341177010307648
"J172172001",0.380110751302862,0.210856171294041,0.314866368442839,0.380638775634279,0.0881009804440342,0.511679892733199,0.378926576137257,0.23286640001515,0.388207023847638
"J181301001",0.327149270150071,0.238937056939448,0.338334223422186,0.328624457661317,0.089783299471866,0.561477551336766,0.327486404916331,0.232505724476395,0.440007870607294
"J202301001",0.289105723817561,0.217922890041984,0.393618892704873,0.294137073059588,0.071056271505386,0.618295255341734,0.296766173635245,0.186955841417168,0.516277984947583
"J203401001",0.3632686373441,0.248231736530351,0.29504622913129,0.362489488906888,0.109418500329162,0.500543482904268,0.366301519761033,0.266383940896797,0.367314539341992
"J221311001",0.331694677299259,0.2017628113555,0.373333230057717,0.333240816729049,0.0609220696439827,0.591386159111673,0.335284145632494,0.177884842333844,0.486831012033661
"J223301001",0.392718146575888,0.201325766627035,0.315146819535122,0.396234767785559,0.0657070871782988,0.5255123490314,0.395636268449859,0.20496760422958,0.399396127320653
"J231491001",0.427200889240895,0.216561964894688,0.262793481721298,0.428823744784062,0.0944597063491065,0.449171203957198,0.434418144936893,0.250565321130816,0.315016533932288
"J240401001",0.331971580157279,0.218330771216994,0.336780618689263,0.338366309145802,0.0862180612275526,0.556487403447033,0.342002277237528,0.234893320239558,0.423104402522914
"J251401001",0.3474667709301,0.233763088278276,0.311502866736723,0.357415161295915,0.091037019945271,0.528817390226373,0.355965844067418,0.26278196179631,0.381252194136272
"J260301001",0.442126225972709,0.212615988858128,0.242548364336762,0.445741809380616,0.0930548322400586,0.43798901369504,0.454419861721284,0.263144983509167,0.282435154769543
"J260541001",0.400147229790874,0.216265219436721,0.288208958431156,0.402890736594602,0.0841526638624461,0.492395876161423,0.405352702475763,0.238486070047459,0.356161227477169
"J261401002",0.35849341175419,0.19649510116281,0.362958990913824,0.412620749062381,0.0737031892713165,0.49426891444745,0.345632985097252,0.228199003034632,0.426168011868115
"J272301001",0.363649992493523,0.220755781087293,0.292170563205416,0.41270344301895,0.0683483648297976,0.507645634451907,0.40008766421943,0.222321636148198,0.37759069963239
"J301433001",0.318497777503103,0.27958919895072,0.297574005476077,0.318390810021876,0.139854380438363,0.504877884926991,0.318093000031433,0.318530370845215,0.363376629123361
"J302401001",0.373436492262403,0.238595920519981,0.285641454386053,0.370833266855071,0.108495172389918,0.489916980450715,0.378625928596718,0.279369809498304,0.342004261904997
"J320571001",0.439749542007672,0.225216176168223,0.242226094103109,0.442144425171705,0.105112176908123,0.426895489652743,0.445869607603882,0.289128387353776,0.265002005042353
"J321302002",0.436727890225119,0.214723577483863,0.256127744477873,0.445016815499855,0.0941788180801914,0.43895365526532,0.443659513564914,0.266773705777974,0.289566780657113
"J332302002",0.471898373569373,0.196626003217575,0.238551069145952,0.478208594295658,0.0841630274236162,0.414005148357105,0.478730574490604,0.259408039247529,0.261861386261866
"J340302001",0.313122512543921,0.18936485994825,0.407437871437741,0.329274029734501,0.0561084389493506,0.603618066429084,0.311634016806785,0.163184718206049,0.525181264987204
"J340411001",0.42979650805412,0.18860634262032,0.289882967544678,0.436598321102802,0.0677343636005357,0.47842271876886,0.435203317696446,0.211052262232405,0.353744420071148
"J351401001",0.331203340732589,0.197546538789484,0.375733641059757,0.330243253603743,0.0518994174289207,0.605829235081323,0.335030445408252,0.168135431664534,0.496834122927376
"J360181001",0.356523735625891,0.16576189488861,0.422632012214034,0.331835571101427,0.0429864403693649,0.618141945684026,0.329987756447164,0.13320364401305,0.536808599539786
"J383401001",0.309828449701266,0.201878346352804,0.400436493226784,0.306819543821223,0.0437642005944777,0.642532802413881,0.309354032965763,0.143492864103272,0.54715310293098
"J401401001",0.444077924120734,0.227994335751965,0.238337656395983,0.44457764775149,0.0927703904263958,0.438141433624676,0.449285117290487,0.263223565443345,0.287491317266179
"J412442001",0.44784714931197,0.226006409558856,0.226058289102862,0.453890685239075,0.107314377139412,0.404256621581701,0.460331850784283,0.293922495896851,0.245745653318857
"J412572001",0.450142457064814,0.2171919404233,0.230278157254488,0.438777144196558,0.0921102376942384,0.442472320700943,0.474858677794121,0.264140137329838,0.261001184876168
"J421191001",0.427220287412973,0.199532287616002,0.29345241384726,0.421458564626794,0.0702085171125114,0.492857873500811,0.423870855148491,0.208637475440608,0.367491669410903
"J421451001",0.349876418617875,0.191862981641047,0.373379119012272,0.349068294906448,0.057296962470728,0.580943615291976,0.350605495895473,0.170635260870078,0.478759243234445
"J422401001",0.41944865026231,0.217895109556022,0.261869286512844,0.406121205187563,0.080132817285429,0.493023887875646,0.431309191183566,0.254032118341412,0.314658690475022
"J431301001",0.388854817518111,0.204840611168013,0.307435360887013,0.395873525424386,0.0872524687852615,0.501139366237022,0.404404312403377,0.23030272894135,0.365292958655274
"J451401001",0.411081998917034,0.251854726214838,0.243184964989437,0.409775299633611,0.112008954934061,0.452806936520236,0.413950295180722,0.309355610214763,0.276694094604527
"J451542001",0.436421394629521,0.245009017181994,0.238262817304404,0.434972447287634,0.112889732480258,0.420247646359724,0.425206660988873,0.323407907885904,0.251385431125178
"J461401001",0.373339629775361,0.227796111899401,0.300288670553905,0.37547917360049,0.0923828110383394,0.51151755015502,0.379498119059812,0.265469026113048,0.355032854827141
"J471201002",0.347247994382335,0.198496197755396,0.333030476324674,0.396666564528264,0.0578949671215782,0.548008738117846,0.386059341899986,0.197761606893698,0.416179051206336
"J473401001",0.362535184105647,0.201357498675742,0.338642692831255,0.365170821511884,0.0712536030305084,0.550380002981777,0.368025511141846,0.218985582179529,0.412988906678624
"J474201001",0.330436889880504,0.223033509514801,0.358567028259825,0.340456717826826,0.0834609744559874,0.576290260156883,0.332209767636768,0.22457657674439,0.443213655618841
"J480301001",0.279732210718986,0.201279668092272,0.436524784109586,0.285398769417309,0.0557446102939774,0.649035224792404,0.268220497238241,0.163983317732436,0.567796185029319
"J510221001",0.357181456959866,0.221111348314571,0.319287623853528,0.35515014980205,0.0867227369155472,0.540207639270107,0.36241444145207,0.263075310086931,0.374510248460973
"J520211001",0.435927797142044,0.193288948109922,0.284617645691588,0.442126866216247,0.0783785822778265,0.466312981061583,0.440884741908673,0.21665484204462,0.342460416046707
"J561301001",0.35185141455176,0.231399463799232,0.31888659390213,0.350382320027987,0.0884467379850135,0.542417328436452,0.355128537255004,0.266077925385868,0.378793537359095
"J570481001",0.369743279278463,0.225892463702323,0.307677131037479,0.371281781023094,0.088792568331371,0.52349711924318,0.375094277034665,0.27426268272725,0.350643040238097
"J621301001",0.354314188976352,0.235051797630343,0.322746573089591,0.367031297680906,0.0995987558908279,0.508675575684003,0.356277800462756,0.283683992946813,0.360038206590406
"J708311001",0.238312623077946,0.222926312646663,0.458183473947092,0.185994626721335,0.0583569759475407,0.741049903256537,0.226239188382727,0.170509420345631,0.603251391271628
"J721401001",0.220276764209101,0.266267579788229,0.40164148304693,0.227308062203747,0.106619062620234,0.641380956223815,0.223317516371696,0.259886662464816,0.516795821163514
"J735301001",0.213152040660459,0.25308831997464,0.42925704244904,0.212492154442997,0.0814646460310769,0.691327952231996,0.216135425838948,0.220472744766882,0.563391829394186
"J748301001",0.269092059214808,0.275829361392369,0.330212643558732,0.277839421478152,0.116574037137265,0.581964876069147,0.286785655365486,0.287880959179481,0.425333385455032
"J751301001",0.216289660691144,0.212193936463905,0.477286050631523,0.214373884385537,0.0564135382374095,0.719233417062538,0.21337678192499,0.149753354308356,0.636869863766649
"J763301001",0.219115002403987,0.245473324606281,0.432165952787713,0.222555134208948,0.0663616089911509,0.695180766760994,0.220802205600908,0.189287395451733,0.589910398947358
"J782401001",0.23024714931551,0.223572483757843,0.450493248790417,0.206036864185711,0.0619763781813232,0.720762754604126,0.222543877936681,0.176567384834113,0.600888737229369
"J783301020",0.207655598101914,0.242234286115721,0.437329943349313,0.216277638776049,0.0746049206200993,0.691216800618057,0.214021160173169,0.196228358953782,0.589750480873049
"J795301020",0.222822042077505,0.242053846691422,0.421086652413901,0.228331762565468,0.0779651717918261,0.67306541705108,0.226741913171166,0.218753332728708,0.554504754100083
"J797301001",0.232518813306487,0.243946526828816,0.415582996707107,0.238043405137193,0.08441792340064,0.657230602509719,0.239075533766963,0.227079061327957,0.53384540490513
"J813301001",0.300713256552975,0.234994951445167,0.365008410390999,0.3015914054838,0.0911883975313218,0.585866279405317,0.304774870007767,0.243504945800649,0.451720184191574
"J836311001",0.276117220562366,0.229024540904251,0.357075332337184,0.29708799722665,0.0865960680835072,0.60398024812972,0.308112408661621,0.257541540989439,0.434346050348941
"J843301002",0.356025126995094,0.248980704189706,0.298527705113199,0.35647851763694,0.105497263439327,0.515209468233811,0.356687803253327,0.290944944359315,0.352367252387354
"J860241001",0.254478567571479,0.213662299073108,0.450988573799126,0.24115110487929,0.064331885352588,0.678420737912151,0.24600136934146,0.206537855817552,0.547460774840993
"J863241001",0.264595214984659,0.254630435156137,0.374209437962088,0.267295528303147,0.088740983185048,0.623735320558209,0.270569493873065,0.255063236795949,0.474367269331002
"K040301001",0.098050167042968,0.214952105746533,0.573276052280268,0.0882625558013478,0.0301427468834622,0.877582836782728,0.102076658329965,0.10743284866657,0.790490493003437
"K045401001",0.168174289119988,0.222934551439873,0.454138071951115,0.132521724517051,0.0776508260865792,0.768364829779373,0.197026660050437,0.240230930899247,0.562742409050313
"K053000101",0.190986559154217,0.271719784229598,0.426053565168998,0.190410469848831,0.0818749740017318,0.708532786362886,0.195789995159743,0.263145262740349,0.541064742099909
"K062451001",0.152457659725844,0.216440281870714,0.506461628673091,0.100445850974806,0.0725137095506533,0.791218213791535,0.164065768451808,0.214109240371266,0.621824991176925
"K064311001",0.217230772239726,0.168748376112568,0.515966714982314,0.125642179523381,0.0606964160195287,0.781166474102733,0.196116720509611,0.201997238616822,0.601886040873611
"K066331001",0.112863907762398,0.17743272037652,0.573876820163111,0.108522934566287,0.0567281477843529,0.808862447946279,0.127055056982247,0.120988991669594,0.751955951348162
"K067331001",0.122034778126289,0.245502364845325,0.553375679505519,0.0969868594641875,0.0670818127037802,0.816496345658098,0.115182488930818,0.206074013966891,0.678743497102287
"K073322001",0.201460273839316,0.206252950073635,0.488997935023614,0.189073589654586,0.0523210501271211,0.755295252284418,0.194025166264958,0.165936375025609,0.640038458709442
"K074401001",0.248353222529271,0.186233775121991,0.468462670275476,0.224022392741231,0.078067427103078,0.675091101676566,0.239230175380357,0.176178276137887,0.584591548481751
"K075321001",0.183493350869271,0.21716446743242,0.500850965931799,0.185639128277378,0.0505840599739523,0.74359235998754,0.185025670511041,0.175149940814995,0.639824388673982
"K076331001",0.223010795888485,0.208536093496088,0.46907815745627,0.231338224966599,0.0994537179780131,0.652303524092766,0.225746700482801,0.238550077436402,0.535703222080801
"K077322001",0.1526189748886,0.272941163657508,0.46158769200126,0.157110378289011,0.0758877495958272,0.753232418361365,0.155860882834554,0.234659540666775,0.609479576498688
"K081302001",0.250427267914735,0.150524093641709,0.536740085936967,0.199032370913978,0.0504964696841597,0.732831574647275,0.230347491741763,0.155554958228055,0.614097550030122
"K098301001",0.145347918570969,0.256214259254583,0.493116404793717,0.143347052796984,0.0660026770520832,0.776655096177461,0.1469192067583,0.187776744386759,0.665304048854928
"K108401001",0.220802561109984,0.172464964821958,0.507286731217197,0.219696306462596,0.0616295121367745,0.696047930710873,0.219750638523134,0.199569475201567,0.58067988627529
"K117321001",0.18327952727205,0.19516449938614,0.508528788875478,0.196350398566823,0.0564395796111351,0.736324563907668,0.192890759107367,0.145440940321334,0.661668300571303
"K125181001",0.204053820606716,0.204545267252499,0.497261262169367,0.204343154067057,0.039628675778212,0.742538243419017,0.202237637032562,0.140961881430289,0.656800481537149
"K128481001",0.302454319467712,0.201329059381262,0.409513077875675,0.309428146587307,0.0430922292461609,0.638356780420941,0.304273585632927,0.150825818886009,0.544900595481061
"K132181010",0.299673741593668,0.167047547443109,0.438315538173329,0.265134659036678,0.0531555612974358,0.664406980753503,0.303846795952479,0.11240199943832,0.583751204609389
