"","gauge_ID","country","calculated_drain_area","NSE","KGE","NSEB","KGEB","BE","r_halfFlowDay","r_QCI","r_slope_fdc","r_BFI","rPearson","Beta","Beta_p","Gamma","Gamma_p","KGElf","r_mag_m1","r_mag_m2","r_mag_m3","r_mag_m4","r_mag_m5","r_mag_m6","r_mag_m7","r_mag_m8","r_mag_m9","r_mag_m10","r_mag_m11","r_mag_m12","r_mag_ann","r_min_1d","r_min_3d","r_min_7d","r_min_30d","r_min_90d","r_max_1d","r_max_3d","r_max_7d","r_max_30d","r_max_90d","r_min_timing","r_max_timing","r_no_high_pulses","r_no_low_pulses","r_dur_high_pulses","r_dur_low_pulses","r_numDays_low","r_numDays_high","r_mean_pos_diff","r_mean_neg_diff","r_no_rises","r_no_falls","r_rld","r_fld","CoV","QCI","geometry","mdl"
"1760",4122360,"US",9887,-148737.019393452,-840.150818760749,1.09177929630278e-06,-0.183093310360245,-148737.18178272,0.25191148951227,0.103643724696356,0.19147960273204,0.639399624765478,0.14266007915523,0.14266007915523,-840.15011766145,0.333345466180855,0.333345466180855,-0.371767639014374,0.0636423390197599,0.188136134611568,0.425296175810291,0.264721016189787,0.417403429770217,0.170196094588131,0.287009699314064,0.178204078188927,0.207547317073395,0.389173278728892,0.244146455280787,0.0587465469516441,0.34859287054409,0.0872798087158215,0.115881923354454,0.137103098618952,0.11525854435377,0.267822851715354,0.399455772607044,0.454596622889306,0.486116322701688,0.508255159474672,0.332645403377111,0.226172620936412,0.0545881249134527,0,0,0.172610614117109,0,0,0.0650447336368526,-0.0831983805668016,-0.091497975708502,-0.191700416369532,-0.17774756883278,-0.169230769230769,-0.0605263157894737,0.698843309805278,NA,c(-99.5546035766602, 40.1314010620117),"nearing-glofas"
"1761",4122600,"US",219230.9,-0.568307701574595,-0.150099152108113,0.104296591079054,0.08842503453274,-0.750923001916377,0.179710961752288,0.0883677298311445,0.278986866791745,0.356660412757974,0.308055369588268,0.308055369588268,0.525523884714,1.78664674673406,0.213353253265942,-9.99283780489783,0.219512195121951,0.139453853010291,0.510250384895876,0.416724738675958,0.404703832752613,0.179965156794425,0.405400696864112,0.199825783972125,0.43588850174216,0.362543554006969,0.376829268292683,0.36602787456446,0.530956848030019,0.294962005238417,0.323264540337711,0.334896810506567,0.231144465290807,0.429455909943715,0.35011023069615,0.321763602251407,0.347467166979362,0.305065666041276,0.371669793621013,0.0652922490399352,0.235045744762965,0.238144311165162,-0.279048939009199,-0.0098508303276189,0.263580073177596,0.35740428085305,0.468738298163517,0.025891181988743,-0.00562851782363977,0.0417146787584982,0.061989543239556,0.108937369129662,-0.0127579737335835,0.354374125841169,NA,c(-96.1580963134766, 41.0153007507324),"nearing-glofas"
"1762",4122601,"US",214624.5,-0.786303370967315,-0.787250010973088,0.087529719218073,0.0679286388189412,-0.957656494232963,0.735277930654926,0.374266862170088,-0.178152492668622,0.384530791788856,0.424064815302863,0.424064815302863,0.117916643378293,2.44377637351571,-0.443776373515706,-18.927305321607,0.218917112299465,0.296791443850267,0.550133689839572,0.646260997067449,0.68291788856305,0.660923753665689,0.499266862170088,0.610294117647059,0.61798128342246,0.551470588235294,0.603275401069519,0.438502673796791,0.648460410557185,0.317448680351906,0.350655303461542,0.433651026392962,0.552052785923754,0.639112903225807,0.748052427300865,0.764662756598241,0.721041055718475,0.685117302052786,0.733467741935484,0.169249106790019,0.252911518052741,0.299572344757639,-0.212511462538538,0.247134526857542,0.53559221892989,0.394911451053063,0.306915858961156,0.495601173020528,0.429618768328446,-0.0924448214984697,-0.0923923505188675,-0.216315307057745,0.387463343108504,0.343171642264215,NA,c(-96.3246994018555, 41.062198638916),"nearing-glofas"
"1763",4122602,"US",154916.7,-0.597497572517658,-0.106746736887636,0.0603628372107334,-0.00541510236399367,-0.700121744627006,0.643303166044549,0.433208255159475,0.243714821763602,0.475234521575985,0.523274880760834,0.523274880760834,0.0888901901419725,1.40926814520349,0.590731854796512,-2.34010163374645,0.415444453447857,0.636496232071955,0.565999513815736,0.51332955190017,0.554331091483672,0.465035248359128,0.562020905923345,0.540915084028945,0.445402674754996,0.475020689504986,0.44198606271777,0.461672473867596,0.469043151969981,0.254098804593953,0.249013061284808,0.229423531501434,0.372469378352632,0.537523452157598,0.501454172391647,0.533395872420263,0.567917448405253,0.467166979362101,0.498874296435272,0.383495357616244,-0.0364097033588654,-0.0638017948782432,-0.279246926527991,0.22316049177565,0.352452127344419,0.385374357594662,0.141870398865928,0.806754221388368,0.691181988742964,-0.117503208729472,-0.076339204213947,0.04840979475287,0.649343339587242,0.350560057267033,NA,c(-97.4947967529297, 41.3678016662598),"nearing-glofas"
"1764",4122603,"US",150647.6,-0.667794713971203,-0.0978214274159761,0.0397516394933036,-0.0571904386710171,-0.736836825309605,0.552802030033403,0.388367729831144,0.146904315196998,0.227767354596623,0.461702059438669,0.461702059438669,0.0675527578738617,1.21445128661876,0.785548713381243,-5.5840634862643,0.393079977311401,0.48545498744024,0.483510250384896,0.368770764119601,0.415120330605299,0.311563082408233,0.362612430111012,0.312891986062718,0.324491485128567,0.352613240418119,0.387282229965157,0.448954703832753,0.382176360225141,0.346612730159009,0.322423992450848,0.282732357440854,0.306811789976918,0.382176360225141,0.242131432322284,0.265666041275797,0.297936210131332,0.367729831144465,0.33639774859287,0.356433066580738,0.125797674888389,0,-0.176268209446602,0,0.110827814448914,0.132337351134241,0,0.394934333958724,0.392870544090056,0.167305350455727,0.243792888553731,0.0629485436219498,0.38686679174484,0.317792401107234,NA,c(-98.2819976806641, 40.8745002746582),"nearing-glofas"
"1765",4122620,"US",2956.8,-0.0472225249571008,-0.146916853494097,0.00933844336388068,-0.148296677234585,-0.0570941387016564,0.318578670672174,0.281425891181989,0.423076923076923,0.341275797373358,0.214387882843215,0.214387882843215,0.172679246364822,1.11735519080873,0.882644809191267,-12.2661389388223,0.43084028846933,0.525646219917349,0.528017503776056,0.560489425492262,0.479442508710801,0.344599303135889,0.35418118466899,0.346864111498258,0.582926829268293,0.313240418118467,0.213414634146342,0.36602787456446,0.602063789868668,0.270594863086676,0.280125709769213,0.304315196998124,0.175609756097561,0.259474671669794,0.506074968655626,0.526829268292683,0.528705440900563,0.54765478424015,0.653658536585366,0.151335570321026,0.108535499174989,0.217336916755659,-0.158612540808212,0.527738192564251,0.246456567236638,0.342969577740917,0.545983408987708,-0.419136960600375,-0.423452157598499,0.0473246063509028,0.104391102859605,-0.00150107890706574,-0.425891181988743,0.649722058441402,NA,c(-96.4505996704102, 40.9655990600586),"nearing-glofas"
"1766",4122630,"US",36018.7,-54.3492256899935,-8.8933012973508,0.0551514282574753,-0.0180174886663598,-57.5799961446906,0.264975384164168,0.0262664165103189,-0.235272045028143,0.793621013133208,0.256600647879083,0.256600647879083,-8.85071326742619,0.463142396549369,0.46314239654937,-0.549796916384422,0.475569240742241,0.478000162061421,0.551413985900656,0.625151932582449,0.532290738189774,0.52791507981525,0.352240499149178,0.229268292682927,0.123344947735192,0.256968641114983,0.130662020905923,0.306794425087108,0.626266416510319,0.17367236184932,0.185928705440901,0.109756097560976,0.0444652908067542,0.108255159474672,0.52805405320798,0.475797373358349,0.54484052532833,0.587429643527204,0.501125703564728,0.0230541271685446,0.000234664664453313,0,0,0,0,0,0.100054732401768,0.00600375234521576,0.137148217636023,0.107639741665326,0.243990550640814,0.0223316915183975,0.150281425891182,0.555016681334902,NA,c(-97.7238998413086, 41.418098449707),"nearing-glofas"
"1767",4122635,"US",11298.2,-460.464387171471,-7.43202293398395,0.031396714370305,-0.080395489897193,-475.422487945073,0.597076656202991,0.214071294559099,-0.148030018761726,0.0838649155722326,0.318643207034062,0.318643207034062,-7.38501952034606,1.57114912529571,0.428850874704293,-0.193058089699893,0.420468357507495,0.431488534154445,0.45271858034195,0.477027793533749,0.693865975204602,0.683169921400211,0.496799286929746,0.275261324041812,0.401393728222997,0.413937282229965,0.488850174216028,0.500174216027875,0.683302063789869,0.37442536988121,0.297373358348968,0.348030018761726,0.38874296435272,0.49812382739212,0.430809646327866,0.450093808630394,0.499624765478424,0.54953095684803,0.614634146341463,-0.221418297730262,0.123093535197647,0,0,0.045014069095232,0,0,-0.07753877908674,-0.191369606003752,-0.228330206378987,0.00236540865063048,0.0059255747874117,-0.137073697200128,-0.297936210131332,0.14642371756858,NA,c(-98.4492034912109, 41.2633018493652),"nearing-glofas"
"1768",4122636,"US",6250.4,-484.758526253527,-4.70201868101174,0.191512647479391,0.2352770585538,-599.823902487881,0.577123814805741,0.126454033771107,0.155534709193246,-0.118574108818011,0.0905348608104243,0.0905348608104243,-4.32249549461753,2.83219319641291,-0.832193196412913,-4.59563801961342,0.106069200226886,0.0830564784053156,0.0838667855117089,-0.0777084515031197,0.128271614942063,0.361802123004619,0.370877562596224,0.279268292682927,-0.0412891986062718,0.036411149825784,0.130836236933798,0.0804878048780488,0.182551594746717,0.197390682700659,0.168855534709193,0.181238273921201,0.272232645403377,0.245403377110694,0.164312869557692,0.306191369606004,0.325703564727955,0.207317073170732,0.20656660412758,0.056359515513609,0.107992678581415,-0.0859583479222165,-0.123856174372886,-0.0786835884431805,0.100394830527481,0.0344628187000896,-0.0804628279421369,-0.150281425891182,-0.168667917448405,0.0641047434626536,-0.0622846623797417,0.132564030980243,-0.167917448405253,0.1975465190769,NA,c(-99.3796005249023, 41.7769012451172),"nearing-glofas"
"1769",4122637,"US",19842.7,-30.7818407709789,-1.21267218778802,0.108091763497671,0.0951395346189513,-34.6335320947515,0.426940961440342,0.151782363977486,-0.320825515947467,0.123076923076923,0.0865928991044514,0.0865928991044514,-0.888323337210016,1.70415953646332,0.295840463536685,-2.96437662177972,0.421926910299003,0.441536342273722,0.25970342759906,0.302487642816627,0.194878859087594,0.4029657240094,0.299084352969776,0.242334494773519,0.155923344947735,0.441637630662021,0.325261324041812,0.244250871080139,0.514634146341463,0.284910174336604,0.30281425891182,0.287617260787992,0.191369606003752,0.192120075046904,0.433436534415231,0.423452157598499,0.426266416510319,0.391369606003752,0.374108818011257,-0.202527785561995,0.234217320135967,-0.198270464500653,0.163081916361481,0.25165377187803,0.10093021858453,0.416726313477906,0.547041434603478,-0.372983114446529,-0.290994371482176,-0.0163491994821453,0.107875491072142,0.0737074226760035,-0.229643527204503,0.268962921392532,NA,c(-98.4465026855469, 41.2036018371582),"nearing-glofas"
"1770",4122638,"US",4961.4,-197.921797792351,-5.230728511947,0.0771376176408625,0.0325635511534229,-214.548711915033,0.229911653310237,0.254409005628518,-0.00656660412757974,0.355534709193246,0.222462741682688,0.222462741682688,0.214998931951094,7.13198066897473,-5.13198066897473,-1.92863982659372,0.0934284093671501,-0.00704967182562191,0.1553358722956,0.338303216919212,0.259541366177781,0.375253220970748,0.222267239283689,0.287108013937282,0.189198606271777,0.12787456445993,0.0341463414634146,0.324564459930314,0.14390243902439,0.122312989889993,0.135472371362683,0.145590994371482,0.170544090056285,0.252157598499062,0.100394071949634,0.134146341463415,0.185093109636523,0.137711069418386,0.184240150093809,0.119761609540372,-0.185000938614605,-0.0136946474727966,0.111161466439979,0.129557788073017,0.301378987157086,0.229470780437401,0.227921583847295,-0.331894934333959,-0.344465290806754,-0.0446798087522924,0.078637091085492,0.0573251396230514,-0.274859287054409,0.0423664892756086,NA,c(-100.106002807617, 41.8306007385254),"nearing-glofas"
"1771",4122639,"US",5768.6,-83.8385882987945,-8.6478538922442,0.0170291784133731,-0.124289481019894,-85.3083485650727,0.440812427903838,0.475435540069686,0.0986062717770035,0.245470383275261,0.32938720056748,0.32938720056748,-8.6160497514685,0.596328875678071,0.596328875678071,-0.426402987851675,0.575399076249899,0.561299732598655,0.622072765578154,0.797585284822948,0.626286362531399,0.704886151851552,0.568430435134916,0.543310914836723,0.54606595899846,0.674390243902439,0.776829268292683,0.598432055749129,0.785365853658537,0.490091032304246,0.534494773519164,0.567247386759582,0.611672473867596,0.681707317073171,0.474780034905512,0.451742160278746,0.528222996515679,0.660801393728223,0.743728222996516,-0.17469578229699,0.0960743869442253,0,0,0.172820584579047,0,0,0.03360693062767,0.350522648083624,0.326829268292683,-0.03505079383799,0.119157626950234,0.0925998519977628,0.289547038327526,0.349630814682688,NA,c(-98.7406005859375, 41.0313987731934),"nearing-glofas"
"1772",4122650,"US",1035046.1,-3.22495184826409,-0.128180276756693,0.141761458249414,0.156155548747989,-3.92281765818425,0.421818527395392,0.272607879924953,-0.0515947467166979,0.155722326454034,0.452307753341116,0.452307753341116,0.0242595344945221,0.855935834477458,0.855935834477458,-23.3052481655591,0.539745563568592,0.550765740215542,0.683980228506604,0.702455230532372,0.767928044728952,0.553658536585366,0.665156794425087,0.69616724738676,0.624912891986063,0.570905923344948,0.572996515679443,0.582752613240418,0.694559099437148,0.41900830738154,0.443151969981238,0.463039399624765,0.528142589118199,0.600375234521576,0.500867771084337,0.484052532833021,0.545403377110694,0.606191369606004,0.625515947467167,0.211858041498451,0.264923972217008,0,0,0,-0.26021558032818,-0.157637993643093,0,0.770168855534709,0.64671669793621,0.204730387273332,0.178863887190946,0.0723298466952658,0.600750469043152,0.230991782935793,NA,c(-95.8469009399414, 40.6819000244141),"nearing-glofas"
"1773",4122700,"US",154289.7,-0.43876716513853,-0.406582954580494,0.0722528364213431,0.0227469527401997,-0.550818177216176,0.0871770972891003,0.327392120075047,-0.0268292682926829,-0.0234521575984991,0.313168958371506,0.313168958371506,0.0661337394494256,0.203361728400401,0.203361728400401,-3.10435222685297,0.281419658050401,0.404910461064744,0.481881533101045,0.582578397212544,0.530313588850174,0.455749128919861,0.45609756097561,0.289721254355401,0.291637630662021,0.199477351916376,0.433623693379791,0.371080139372822,0.571294559099437,0.451231539508369,0.456285178236398,0.427767354596623,0.369981238273921,0.492682926829268,0.592241663018434,0.65140712945591,0.65234521575985,0.606378986866792,0.608630393996248,0.047234507310804,0.0784755481773249,0,-0.126888512970458,0,0.102479369835033,0.0968177879474518,0,0.388930581613508,0.399624765478424,-0.220011085749574,-0.245253445461168,-0.194305014990736,0.414821763602251,0.477234983542311,NA,c(-94.9646987915039, 38.9832992553711),"nearing-glofas"
"1774",4122701,"US",142523.8,-0.193387604011016,-0.0579949213775404,0.0553845186124975,-0.0162960750905901,-0.263358083289196,0.35093938724733,0.457287449392713,0.245141700404858,0.0157894736842105,0.506233788395903,0.506233788395903,0.209923350112449,0.498674687212715,0.498674687212715,-0.852890111398057,0.602463333603436,0.61656267725468,0.616550522648084,0.684843205574913,0.732404181184669,0.6,0.612543554006969,0.405923344947735,0.369686411149826,0.388327526132404,0.584146341463415,0.631881533101045,0.744736842105263,0.481728922399176,0.467938661462683,0.452834008097166,0.568825910931174,0.617813765182186,0.616256709301573,0.6,0.604858299595142,0.679757085020243,0.74331983805668,-0.0444842664233635,0.139887382363173,0.113130480326196,-0.080781679595736,0.384278968346645,0.546966739643329,0.720240904552727,0.33315737241707,0.20080971659919,0.0759109311740891,0.0160533630838116,-0.18174984853433,-0.0411964168754731,0.0838056680161943,0.466953381671342,NA,c(-96.3047027587891, 39.1977996826172),"nearing-glofas"
"1775",4122900,"US",1322640.9,-2.15406013620865,-0.20035644019393,0.142778716246989,0.157643836739344,-2.67940016888034,0.276925245599541,0.0846153846153846,0.0913696060037523,-0.0602251407129456,0.333407442717966,0.333407442717966,0.00176913264612011,1.00671427979472,0.993285720205275,-59.2007080719097,0.263754963131027,0.383680414877238,0.476055425006077,0.433109148367231,0.300704967182562,0.358398833157767,0.394862652945466,0.355749128919861,0.411672473867596,0.499825783972126,0.544599303135889,0.488675958188153,0.564165103189493,0.366808950166652,0.369230769230769,0.39249530956848,0.489118198874296,0.50281425891182,0.200197007584562,0.209193245778612,0.221763602251407,0.466416510318949,0.511069418386491,0.219515630367314,0.222321308979556,0,0,0,0.0300389820987762,0.00250348383124087,0,0.576172607879925,0.391932457786116,-0.105240800708406,-0.217578240515163,0.048597429402383,0.348217636022514,0.291268219653352,NA,c(-91.4393005371094, 38.7099990844727),"nearing-glofas"
"1776",4122901,"US",1266219.4,-2.06547188515589,-0.119146699985748,0.146681114886904,0.164244858307098,-2.59241069034773,0.594706216248357,0.54390243902439,0.722326454033771,-0.170731707317073,0.55707240260054,0.55707240260054,0.00536717733723557,1.2588629514489,0.741137048551101,-48.6402102468657,0.602625395024714,0.566485698079572,0.660967506685034,0.66744996353618,0.64200632039543,0.607163114820517,0.638765091969857,0.667073170731707,0.577526132404181,0.689024390243903,0.750522648083624,0.734494773519164,0.761163227016885,0.567407826870848,0.570356472795497,0.585553470919324,0.668855534709193,0.753846153846154,0.635318494710268,0.67170130004942,0.659036540900443,0.75046904315197,0.70656660412758,0.375319477984674,0.2138934543618,0,0,0,-0.125250752508782,-0.100210034871438,0,0.749343339587242,0.701313320825516,-0.000945003582234349,0.0308566373727451,0.278783899134827,0.65891181988743,0.298524743335425,NA,c(-92.7537994384766, 38.978401184082),"nearing-glofas"
"1777",4122902,"US",1223383.5,0.530433031804469,0.723865223311362,0.165900318691196,0.195724522087834,0.437037348511244,0.808714436845843,0.64202626641651,0.45046904315197,0.525515947467167,0.774581478792388,0.774581478792388,0.84162029617303,0.981217704902258,0.981217704902258,0.637516258902127,0.773924317316263,0.818167085325338,0.808605461469897,0.913135078194636,0.823677173648813,0.832752613240418,0.869864678713232,0.870731707317073,0.855400696864112,0.857491289198606,0.824390243902439,0.841811846689896,0.918761726078799,0.651437685411057,0.642776735459662,0.661163227016885,0.695497185741088,0.824202626641651,0.672640282062545,0.678986866791745,0.717448405253283,0.767729831144465,0.910881801125703,-0.0421378631217982,0.0978449779826288,0.501938318737861,0.301042600081316,0.711612968696667,0.681173812890973,0.864367810893025,0.879930544932494,0.84484052532833,0.80656660412758,0.331128129049471,0.355504255083925,-0.00422237872278574,0.784615384615384,0.277015199703701,NA,c(-94.5879974365234, 39.1119003295898),"nearing-glofas"
"1778",4122903,"US",1047536.8,-1.88524123855184,-0.82323891606148,0.150060983691814,0.169930991294499,-2.39464500769036,0.540502494569182,0.266979362101313,0.182739212007505,0.236210131332083,0.468361762123232,0.468361762123232,0.194026990459183,2.54659899035272,-0.546598990352717,-8.22378910815996,0.534235475245118,0.465197309780407,0.542986791994166,0.55708613564541,0.558382627015639,0.512033060529941,0.488372093023256,0.434494773519164,0.314285714285714,0.505400696864112,0.386236933797909,0.626829268292683,0.490056285178236,0.413696060037523,0.409756097560976,0.433583489681051,0.533771106941838,0.579362101313321,0.438676475776097,0.397560975609756,0.420075046904315,0.441275797373358,0.431894934333959,0.322619997539934,0.161614276991406,0.268661415334391,-0.269205194397099,0.338089213243337,0.202167033896481,0.261654371338862,0.333724647985955,0.542213883677298,0.450844277673546,-0.174572095104212,-0.104238056910282,-0.424637613639821,0.35891181988743,0.241955527490951,NA,c(-95.4222030639648, 40.0536003112793),"nearing-glofas"
"1779",4123050,"US",525209.3,-1.58356380850273,-0.692946741344938,0.330465915564318,0.421795783079482,-2.85874874567483,0.0077228934087781,-0.0600458365164247,0.255309396485867,0.289533995416348,-0.00998055735053739,-0.00998055735053739,0.0232515855700828,1.94444188689034,0.0555581131096596,-24.5521377638629,-0.238095238095238,0.050140056022409,0.0350140056022409,0.0708683473389356,-0.0644257703081233,0.00700280112044818,0.080952380952381,0.0492997198879552,-0.170588235294118,-0.283473389355742,-0.105042016806723,0.0568627450980392,-0.065546218487395,-0.138436855778768,-0.140718105423988,-0.126355996944232,-0.092742551566081,0.0291825821237586,-0.020632738240381,-0.0255176102815168,-0.0401864161918498,0.116577540106952,-0.00412528647822766,0.0210976914844825,-0.292943985928654,0,0,0,-0.0212026047822066,0.0636126741712321,0,-0.106493506493506,-0.149274255156608,-0.180850352113098,-0.185193084992073,0.126241785113862,-0.184721161191749,0.472503615859081,NA,c(-88.7408981323242, 37.1475982666016),"nearing-glofas"
"1780",4123061,"US",66256.9,-10.5453092689084,-0.966337317968978,0.0916975065089938,0.122766776638565,-11.7108637834238,-0.00537153303889596,0.275,0.175,-0.235714285714286,-0.0848485005817468,-0.0848485005817468,-0.638129390219443,0.92178056685041,0.92178056685041,-0.380583599173399,-0.151702786377709,-0.139318885448916,0.0278637770897833,0.281733746130031,0.170278637770898,-0.314757481940144,-0.453044375644995,-0.318885448916409,-0.114705882352941,-0.294117647058824,0.00490196078431373,0.120098039215686,-0.157142857142857,-0.466488121930093,-0.305494505494505,-0.0197802197802198,-0.217582417582418,-0.0769230769230769,-0.310714285714286,-0.23956043956044,-0.0945054945054945,0.120879120879121,0.432967032967033,0.272808586762075,-0.0021978021978022,-0.0630218723852352,0,-0.123656804467062,0,0,-0.0254587538608658,0.0285714285714286,-0.0714285714285714,-0.214096421323742,-0.323964979542174,-0.0142984864959416,-0.103571428571429,0.349248189945788,NA,c(-86.5580978393555, 34.5717010498047),"nearing-glofas"
"1781",4123062,"US",85871.7,-2.64053924572991,-0.268296229146611,0.124838935594064,0.14903133565224,-3.15985056213753,-0.0675910191984335,-0.0284615384615385,0.0246153846153846,-0.343846153846154,-0.106012915408456,-0.106012915408456,0.397734311618066,0.849710957102539,0.849710957102539,-0.285840447585852,-0.081025641025641,-0.0146520146520147,0.103589743589744,0.0776068376068376,0.185641025641026,-0.118632478632479,-0.0652991452991453,-0.124786324786325,-0.0324786324786325,-0.186324786324786,-0.185384615384615,0.0215384615384615,-0.0784615384615385,0.233891137236749,0.150769230769231,0.195384615384615,0.0423076923076923,0.0907692307692308,-0.342439425116997,-0.321538461538462,-0.153846153846154,0.0738461538461539,0.0553846153846154,-0.12396695387606,-0.126348265539577,-0.0959584980393315,0,-0.00538565118637251,0,0,0.0993263212695002,0.566153846153846,0.452307692307692,0.424085563593143,0.397252947092971,0.410315748987884,0.415384615384615,0.372215017430442,NA,c(-88.2573013305664, 35.2248001098633),"nearing-glofas"
"1782",4123063,"US",55350.2,-7.64700136763181,-0.566680601324247,0.0612125885597169,0.0215290954685715,-8.21081947015632,-0.257056766481675,0.337164750957854,0.282430213464696,0.0377668308702791,-0.122046240667117,-0.122046240667117,-0.0933647451446302,1.0073399213424,0.992660078657601,-0.388856701858317,0.0359605911330049,0.101970443349754,0.210837438423645,0.186206896551724,0,-0.038423645320197,0.139408866995074,0.0246305418719212,-0.0374384236453202,-0.297044334975369,-0.206896551724138,0.130815544608648,0.0678708264915161,0.0697960865986006,0.0914066776135742,0.187739463601533,0.139573070607553,0.179529282977559,-0.0703435068856484,0.0142309797482211,0.103995621237001,0.21455938697318,0.142857142857143,0.36933607464472,0.0243768839601163,-0.104743257248613,0,0.0237248971398905,0,0,0.0681589152159117,0.463054187192118,0.141215106732348,0.24811046118031,0.215441830742404,0.433009447054847,0.0706075533661741,0.236371869223948,NA,c(-85.2786026000977, 35.0867004394531),"nearing-glofas"
"1783",4123080,"US",45677.2,-3.29407825593439,-0.42052363295451,0.154219058003115,0.226095079298192,-4.07705724108194,-0.0948970836871619,-0.567857142857143,-0.189285714285714,-0.157142857142857,-0.149530469157304,-0.149530469157304,0.209184250135638,0.733396282794607,0.733396282794607,-0.381842932662695,-0.102941176470588,0.0735294117647059,-0.169117647058824,0.208333333333333,0.274509803921569,0.0122549019607843,0.147058823529412,0.120098039215686,0.0676470588235294,-0.126470588235294,0.182352941176471,0.167647058823529,0.0607142857142857,-0.32529056778267,-0.252747252747253,-0.0637362637362637,0.103296703296703,0.23956043956044,0.0607142857142857,0.0681318681318681,-0.0021978021978022,0.0505494505494506,0.138461538461538,0.378571428571429,0.125412617143959,0.439604822282626,0,-0.557142857142857,0,0,0.146428571428571,-0.396428571428571,-0.278571428571429,0.139389391011347,0.011786042921779,0.0607142857142857,-0.142857142857143,0.366575786977406,NA,c(-88.2230987548828, 37.0217018127441),"nearing-glofas"
"1784",4123081,"US",30399.8,-598.768668030765,-16.1145957773758,0.118538545515074,0.134759530505024,-679.425292540142,0.842041098239487,0.1996336996337,0.263125763125763,0.0103785103785104,0.583512153302079,0.583512153302079,-16.108820128539,0.8444355251959,0.8444355251959,-0.637320218215399,0.500821018062397,0.711001642036125,0.74384236453202,0.796387520525451,0.790366721401204,0.604269293924466,0.414887794198139,0.437328954570334,0.233169129720854,0.422466422466422,0.61050061050061,0.714285714285714,0.769230769230769,0.0476554285912878,0.188644688644689,0.303418803418803,0.202075702075702,0.313186813186813,0.472904905524973,0.615384615384615,0.725274725274725,0.855311355311355,0.827838827838828,-0.18723275155586,0.58674407135205,0,0,-0.320256307610174,0,0,-0.25738810551252,-0.50017094017094,-0.567765567765568,0.143698701125578,0.00711423383087615,0.11380996559309,-0.641025641025641,0.37318241160494,NA,c(-86.6577987670898, 36.2963981628418),"nearing-glofas"
"1785",4123082,"US",4128.8,-117.57147740177,-12.2181588685679,0.158095917315485,0.184258821805339,-139.837275694982,0.738799448116737,-0.141262720210089,-0.015647226173542,0.532333953386585,0.582440698389238,0.582440698389238,-12.2015280010583,0.48519271410232,0.48519271410232,-0.219438308093417,0.617073170731707,0.718011257035647,0.628142589118199,0.669793621013133,0.690766550522648,0.772045028142589,0.439587242026266,0.34953095684803,0.558724202626642,0.599624765478424,0.69718574108818,0.727016885553471,0.731699310646679,0.293702468021817,0.307582886530255,0.323120691541744,0.274537695590327,0.387898019476967,0.407529002221338,0.407178421575701,0.460991355728198,0.621840463945727,0.721632563737827,0.59361832445518,0.299748248686515,0,0,-0.183491363390213,0,0,-0.169358104669006,0.532115111062479,0.625123098807309,0.147008641242183,0.124392460953445,0.124726360256608,0.633220264799212,0.670434828264043,NA,c(-84.1583023071289, 36.7439994812012),"nearing-glofas"
