"","ID","MAT","Tcold","Thot","Tmon10","MAP","Pdry","Psdry","Pwdry","Pswet","Pwwet","totalSummerP","totalWinterP","totalP","Pthreshold","KG_zone1","KG_zone2","KG_zone3","KG_zone"
"5753","hysets_11160000",14.0066017222095,9.30129866166548,19.1019480569022,10,788.428571428571,2.6038961038961,2.6038961038961,38.6298701298701,56.1753246753247,165.863636363636,87.8116883116883,700.616883116883,788.428571428571,28.013203444419,"C","s","b","Csb"
"5754","hysets_11160500",13.9168312918502,9.07481485060704,19.1654320657989,10,838.162962962962,2.68888888888889,2.68888888888889,42.2666666666667,58.0641975308642,175.365432098765,91.6024691358025,746.56049382716,838.162962962962,27.8336625837004,"C","s","b","Csb"
"5755","hysets_11161000",13.9206521878435,9.11281467848021,19.0988557977044,10,835.741418764302,2.7116704805492,2.7116704805492,42.0297482837529,57.7254004576659,175.102974828375,91.1762013729976,744.565217391304,835.741418764302,27.841304375687,"C","s","b","Csb"
"5756","hysets_11162500",13.4935606167172,9.08295458555222,18.2755681926554,10,829.568181818182,2.75,2.75,44.5397727272727,59.4375,168.806818181818,95.2727272727273,734.295454545455,829.568181818182,26.9871212334344,"C","s","b","Csb"
"5757","hysets_11162570",13.4121252081802,9.37037038046216,17.9079365200467,10,818.952380952381,2.97354497354497,2.97354497354497,45.8518518518519,60.0952380952381,164.031746031746,97.8571428571429,721.095238095238,818.952380952381,26.8242504163604,"C","s","b","Csb"
"5758","hysets_11169800",14.3738153524259,7.55710785646065,22.5107842894161,8,669.049019607843,2.14705882352941,2.14705882352941,33.5710784313725,50.4803921568627,134.468137254902,80.7107843137255,588.338235294118,669.049019607843,28.7476307048517,"C","s","a","Csa"
"5759","hysets_11170000",14.5413609571431,7.86684783969236,22.3343750005183,9,653.335597826087,2.11413043478261,2.11413043478261,32.9592391304348,48.9633152173913,132.135869565217,77.7472826086957,575.588315217392,653.335597826087,29.0827219142862,"C","s","a","Csa"
"5760","hysets_11173200",13.9694251111437,7.23205575045808,22.8083624956084,8,877.229965156795,2.59233449477352,2.59233449477352,45.8397212543554,64.8327526132404,175.675958188153,105.571428571429,771.658536585366,877.229965156795,27.9388502222874,"C","s","a","Csa"
"5761","hysets_11174600",15.0294585921456,8.51783442041677,21.1605095347022,10,482.885350318471,1.09554140127389,1.09554140127389,28.687898089172,30.6050955414013,97.8726114649682,54.9808917197453,427.904458598726,482.885350318471,30.0589171842911,"C","s","b","Csb"
"5762","hysets_11176090",14.5662840154706,7.2520408508729,23.2280612575765,8,734.316326530612,2.08673469387755,2.08673469387755,39.6989795918367,52.1428571428571,147.90306122449,88.3061224489795,646.010204081633,734.316326530612,29.1325680309413,"C","s","a","Csa"
"5763","hysets_11176145",15.5492238495864,8.02941182547925,23.1274509990917,9,470.740196078431,1.19117647058824,1.19117647058824,27.1372549019608,30.4411764705882,96.0147058823529,55.7745098039215,414.96568627451,470.740196078431,31.0984476991728,"C","s","a","Csa"
"5764","hysets_11176180",15.5192886698654,8.12056075895315,22.8492211968728,10,457.781931464174,1.14018691588785,1.14018691588785,26.4984423676012,29.2803738317757,93.1183800623053,53.9906542056074,403.791277258567,457.781931464174,31.0385773397309,"C","s","a","Csa"
"5765","hysets_11176200",15.1682715989925,7.81796297938735,22.9355555816933,9,555.427777777778,1.47777777777778,1.47777777777778,31.162962962963,37.3962962962963,112.305555555556,66.1222222222222,489.305555555556,555.427777777778,30.3365431979851,"C","s","a","Csa"
"5766","hysets_11176400",14.328890003269,7.00945674581547,23.5042253528802,8,805.609657947686,2.32394366197183,2.32394366197183,42.251509054326,58.374245472837,162.259557344064,96.6177062374245,708.991951710261,805.609657947686,28.6577800065379,"C","s","a","Csa"
"5767","hysets_11181040",14.8358007534034,9.03184358500902,20.3000000149178,10,543.1843575419,1.27374301675978,1.27374301675978,32.536312849162,35.6536312849162,111.206703910615,62.0782122905028,481.106145251397,543.1843575419,29.6716015068068,"C","s","b","Csb"
"5768","hysets_11182800",14.8914414444485,8.28486487414386,21.1372973055453,10,540.864864864865,1.19459459459459,1.19459459459459,31.5459459459459,33.6756756756757,112.448648648649,59.7027027027027,481.162162162162,540.864864864865,29.7828828888971,"C","s","b","Csb"
"5769","hysets_11183600",14.9010545329302,8.34938270663038,20.9246913768627,10,552.972222222222,1.13888888888889,1.13888888888889,31.6820987654321,34.2098765432099,115.975308641975,60.3641975308642,492.608024691358,552.972222222222,29.8021090658604,"C","s","b","Csb"
"5770","hysets_11189500",6.63139240901459,-2.20577215224127,16.9502277736422,4,551.79746835443,7.89873417721519,7.89873417721519,21.6708860759494,41.2658227848101,98.6962025316456,111.075949367089,440.721518987342,551.79746835443,13.2627848180292,"D","s","b","Dsb"
